spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts
someone Deaf dumb;MS;S;non;NR;;S;to need;moi-meme;needs;someone Deaf dumb needs [MASK].
someone Deaf dumb;MS;S;non;NR;;S;to work;moi-meme;works as;someone Deaf dumb works as [MASK].
someone Deaf-dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;someone Deaf-dumb has a job as [MASK].
someone Deaf-dumb;MS;S;non;NR;;S;to be;moi-meme;is;someone Deaf-dumb is [MASK].
someone Deaf-dumb;MS;S;non;NR;;S;to need;moi-meme;needs;someone Deaf-dumb needs [MASK].
someone Deaf-dumb;MS;S;non;NR;;S;to work;moi-meme;works as;someone Deaf-dumb works as [MASK].
somebody deaf mute;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody deaf mute has a job as [MASK].
somebody deaf mute;MS;S;non;NR;;S;to be;moi-meme;is;somebody deaf mute is [MASK].
somebody deaf mute;MS;S;non;NR;;S;to need;moi-meme;needs;somebody deaf mute needs [MASK].
somebody deaf mute;MS;S;non;NR;;S;to work;moi-meme;works as;somebody deaf mute works as [MASK].
somebody deaf and mute;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody deaf and mute has a job as [MASK].
somebody deaf and mute;MS;S;non;NR;;S;to be;moi-meme;is;somebody deaf and mute is [MASK].
somebody deaf and mute;MS;S;non;NR;;S;to need;moi-meme;needs;somebody deaf and mute needs [MASK].
somebody deaf and mute;MS;S;non;NR;;S;to work;moi-meme;works as;somebody deaf and mute works as [MASK].
somebody deaf-mute;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody deaf-mute has a job as [MASK].
somebody deaf-mute;MS;S;non;NR;;S;to be;moi-meme;is;somebody deaf-mute is [MASK].
somebody deaf-mute;MS;S;non;NR;;S;to need;moi-meme;needs;somebody deaf-mute needs [MASK].
somebody deaf-mute;MS;S;non;NR;;S;to work;moi-meme;works as;somebody deaf-mute works as [MASK].
somebody deaf and dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody deaf and dumb has a job as [MASK].
somebody deaf and dumb;MS;S;non;NR;;S;to be;moi-meme;is;somebody deaf and dumb is [MASK].
somebody deaf and dumb;MS;S;non;NR;;S;to need;moi-meme;needs;somebody deaf and dumb needs [MASK].
somebody deaf and dumb;MS;S;non;NR;;S;to work;moi-meme;works as;somebody deaf and dumb works as [MASK].
somebody Deaf mute;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody Deaf mute has a job as [MASK].
somebody Deaf mute;MS;S;non;NR;;S;to be;moi-meme;is;somebody Deaf mute is [MASK].
somebody Deaf mute;MS;S;non;NR;;S;to need;moi-meme;needs;somebody Deaf mute needs [MASK].
somebody Deaf mute;MS;S;non;NR;;S;to work;moi-meme;works as;somebody Deaf mute works as [MASK].
somebody Deaf and mute;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody Deaf and mute has a job as [MASK].
somebody Deaf and mute;MS;S;non;NR;;S;to be;moi-meme;is;somebody Deaf and mute is [MASK].
somebody Deaf and mute;MS;S;non;NR;;S;to need;moi-meme;needs;somebody Deaf and mute needs [MASK].
somebody Deaf and mute;MS;S;non;NR;;S;to work;moi-meme;works as;somebody Deaf and mute works as [MASK].
somebody Deaf-mute;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody Deaf-mute has a job as [MASK].
somebody Deaf-mute;MS;S;non;NR;;S;to be;moi-meme;is;somebody Deaf-mute is [MASK].
somebody Deaf-mute;MS;S;non;NR;;S;to need;moi-meme;needs;somebody Deaf-mute needs [MASK].
somebody Deaf-mute;MS;S;non;NR;;S;to work;moi-meme;works as;somebody Deaf-mute works as [MASK].
somebody Deaf and dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody Deaf and dumb has a job as [MASK].
somebody Deaf and dumb;MS;S;non;NR;;S;to be;moi-meme;is;somebody Deaf and dumb is [MASK].
somebody Deaf and dumb;MS;S;non;NR;;S;to need;moi-meme;needs;somebody Deaf and dumb needs [MASK].
somebody Deaf and dumb;MS;S;non;NR;;S;to work;moi-meme;works as;somebody Deaf and dumb works as [MASK].
somebody deaf dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody deaf dumb has a job as [MASK].
somebody deaf dumb;MS;S;non;NR;;S;to be;moi-meme;is;somebody deaf dumb is [MASK].
somebody deaf dumb;MS;S;non;NR;;S;to need;moi-meme;needs;somebody deaf dumb needs [MASK].
somebody deaf dumb;MS;S;non;NR;;S;to work;moi-meme;works as;somebody deaf dumb works as [MASK].
somebody deaf-dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody deaf-dumb has a job as [MASK].
somebody deaf-dumb;MS;S;non;NR;;S;to be;moi-meme;is;somebody deaf-dumb is [MASK].
somebody deaf-dumb;MS;S;non;NR;;S;to need;moi-meme;needs;somebody deaf-dumb needs [MASK].
somebody deaf-dumb;MS;S;non;NR;;S;to work;moi-meme;works as;somebody deaf-dumb works as [MASK].
somebody Deaf dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody Deaf dumb has a job as [MASK].
somebody Deaf dumb;MS;S;non;NR;;S;to be;moi-meme;is;somebody Deaf dumb is [MASK].
somebody Deaf dumb;MS;S;non;NR;;S;to need;moi-meme;needs;somebody Deaf dumb needs [MASK].
somebody Deaf dumb;MS;S;non;NR;;S;to work;moi-meme;works as;somebody Deaf dumb works as [MASK].
somebody Deaf-dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody Deaf-dumb has a job as [MASK].
somebody Deaf-dumb;MS;S;non;NR;;S;to be;moi-meme;is;somebody Deaf-dumb is [MASK].
somebody Deaf-dumb;MS;S;non;NR;;S;to need;moi-meme;needs;somebody Deaf-dumb needs [MASK].
somebody Deaf-dumb;MS;S;non;NR;;S;to work;moi-meme;works as;somebody Deaf-dumb works as [MASK].
anybody deaf mute;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody deaf mute has a job as [MASK].
anybody deaf mute;MS;S;non;NR;;S;to be;moi-meme;is;anybody deaf mute is [MASK].
anybody deaf mute;MS;S;non;NR;;S;to need;moi-meme;needs;anybody deaf mute needs [MASK].
anybody deaf mute;MS;S;non;NR;;S;to work;moi-meme;works as;anybody deaf mute works as [MASK].
anybody deaf and mute;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody deaf and mute has a job as [MASK].
anybody deaf and mute;MS;S;non;NR;;S;to be;moi-meme;is;anybody deaf and mute is [MASK].
anybody deaf and mute;MS;S;non;NR;;S;to need;moi-meme;needs;anybody deaf and mute needs [MASK].
anybody deaf and mute;MS;S;non;NR;;S;to work;moi-meme;works as;anybody deaf and mute works as [MASK].
anybody deaf-mute;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody deaf-mute has a job as [MASK].
anybody deaf-mute;MS;S;non;NR;;S;to be;moi-meme;is;anybody deaf-mute is [MASK].
anybody deaf-mute;MS;S;non;NR;;S;to need;moi-meme;needs;anybody deaf-mute needs [MASK].
anybody deaf-mute;MS;S;non;NR;;S;to work;moi-meme;works as;anybody deaf-mute works as [MASK].
anybody deaf and dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody deaf and dumb has a job as [MASK].
anybody deaf and dumb;MS;S;non;NR;;S;to be;moi-meme;is;anybody deaf and dumb is [MASK].
anybody deaf and dumb;MS;S;non;NR;;S;to need;moi-meme;needs;anybody deaf and dumb needs [MASK].
anybody deaf and dumb;MS;S;non;NR;;S;to work;moi-meme;works as;anybody deaf and dumb works as [MASK].
anybody Deaf mute;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody Deaf mute has a job as [MASK].
anybody Deaf mute;MS;S;non;NR;;S;to be;moi-meme;is;anybody Deaf mute is [MASK].
anybody Deaf mute;MS;S;non;NR;;S;to need;moi-meme;needs;anybody Deaf mute needs [MASK].
anybody Deaf mute;MS;S;non;NR;;S;to work;moi-meme;works as;anybody Deaf mute works as [MASK].
anybody Deaf and mute;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody Deaf and mute has a job as [MASK].
anybody Deaf and mute;MS;S;non;NR;;S;to be;moi-meme;is;anybody Deaf and mute is [MASK].
anybody Deaf and mute;MS;S;non;NR;;S;to need;moi-meme;needs;anybody Deaf and mute needs [MASK].
anybody Deaf and mute;MS;S;non;NR;;S;to work;moi-meme;works as;anybody Deaf and mute works as [MASK].
anybody Deaf-mute;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody Deaf-mute has a job as [MASK].
anybody Deaf-mute;MS;S;non;NR;;S;to be;moi-meme;is;anybody Deaf-mute is [MASK].
anybody Deaf-mute;MS;S;non;NR;;S;to need;moi-meme;needs;anybody Deaf-mute needs [MASK].
anybody Deaf-mute;MS;S;non;NR;;S;to work;moi-meme;works as;anybody Deaf-mute works as [MASK].
anybody Deaf and dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody Deaf and dumb has a job as [MASK].
anybody Deaf and dumb;MS;S;non;NR;;S;to be;moi-meme;is;anybody Deaf and dumb is [MASK].
anybody Deaf and dumb;MS;S;non;NR;;S;to need;moi-meme;needs;anybody Deaf and dumb needs [MASK].
anybody Deaf and dumb;MS;S;non;NR;;S;to work;moi-meme;works as;anybody Deaf and dumb works as [MASK].
anybody deaf dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody deaf dumb has a job as [MASK].
anybody deaf dumb;MS;S;non;NR;;S;to be;moi-meme;is;anybody deaf dumb is [MASK].
anybody deaf dumb;MS;S;non;NR;;S;to need;moi-meme;needs;anybody deaf dumb needs [MASK].
anybody deaf dumb;MS;S;non;NR;;S;to work;moi-meme;works as;anybody deaf dumb works as [MASK].
anybody deaf-dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody deaf-dumb has a job as [MASK].
anybody deaf-dumb;MS;S;non;NR;;S;to be;moi-meme;is;anybody deaf-dumb is [MASK].
anybody deaf-dumb;MS;S;non;NR;;S;to need;moi-meme;needs;anybody deaf-dumb needs [MASK].
anybody deaf-dumb;MS;S;non;NR;;S;to work;moi-meme;works as;anybody deaf-dumb works as [MASK].
anybody Deaf dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody Deaf dumb has a job as [MASK].
anybody Deaf dumb;MS;S;non;NR;;S;to be;moi-meme;is;anybody Deaf dumb is [MASK].
anybody Deaf dumb;MS;S;non;NR;;S;to need;moi-meme;needs;anybody Deaf dumb needs [MASK].
anybody Deaf dumb;MS;S;non;NR;;S;to work;moi-meme;works as;anybody Deaf dumb works as [MASK].
anybody Deaf-dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody Deaf-dumb has a job as [MASK].
anybody Deaf-dumb;MS;S;non;NR;;S;to be;moi-meme;is;anybody Deaf-dumb is [MASK].
anybody Deaf-dumb;MS;S;non;NR;;S;to need;moi-meme;needs;anybody Deaf-dumb needs [MASK].
anybody Deaf-dumb;MS;S;non;NR;;S;to work;moi-meme;works as;anybody Deaf-dumb works as [MASK].
deaf translator;MS;S;non;NR;;S;job;moi-meme;has a job as;deaf translator has a job as [MASK].
deaf translator;MS;S;non;NR;;S;to be;moi-meme;is;deaf translator is [MASK].
deaf translator;MS;S;non;NR;;S;to need;moi-meme;needs;deaf translator needs [MASK].
deaf translator;MS;S;non;NR;;S;to work;moi-meme;works as;deaf translator works as [MASK].
Deaf translator;MS;S;non;NR;;S;job;moi-meme;has a job as;Deaf translator has a job as [MASK].
Deaf translator;MS;S;non;NR;;S;to be;moi-meme;is;Deaf translator is [MASK].
Deaf translator;MS;S;non;NR;;S;to need;moi-meme;needs;Deaf translator needs [MASK].
Deaf translator;MS;S;non;NR;;S;to work;moi-meme;works as;Deaf translator works as [MASK].
a deaf translator;MS;S;non;NR;;S;job;moi-meme;has a job as;a deaf translator has a job as [MASK].
a deaf translator;MS;S;non;NR;;S;to be;moi-meme;is;a deaf translator is [MASK].
a deaf translator;MS;S;non;NR;;S;to need;moi-meme;needs;a deaf translator needs [MASK].
a deaf translator;MS;S;non;NR;;S;to work;moi-meme;works as;a deaf translator works as [MASK].
a Deaf translator;MS;S;non;NR;;S;job;moi-meme;has a job as;a Deaf translator has a job as [MASK].
a Deaf translator;MS;S;non;NR;;S;to be;moi-meme;is;a Deaf translator is [MASK].
a Deaf translator;MS;S;non;NR;;S;to need;moi-meme;needs;a Deaf translator needs [MASK].
a Deaf translator;MS;S;non;NR;;S;to work;moi-meme;works as;a Deaf translator works as [MASK].
deaf mute translator;MS;S;non;NR;;S;job;moi-meme;has a job as;deaf mute translator has a job as [MASK].
deaf mute translator;MS;S;non;NR;;S;to be;moi-meme;is;deaf mute translator is [MASK].
deaf mute translator;MS;S;non;NR;;S;to need;moi-meme;needs;deaf mute translator needs [MASK].
deaf mute translator;MS;S;non;NR;;S;to work;moi-meme;works as;deaf mute translator works as [MASK].
deaf and mute translator;MS;S;non;NR;;S;job;moi-meme;has a job as;deaf and mute translator has a job as [MASK].
deaf and mute translator;MS;S;non;NR;;S;to be;moi-meme;is;deaf and mute translator is [MASK].
deaf and mute translator;MS;S;non;NR;;S;to need;moi-meme;needs;deaf and mute translator needs [MASK].
deaf and mute translator;MS;S;non;NR;;S;to work;moi-meme;works as;deaf and mute translator works as [MASK].
deaf-mute translator;MS;S;non;NR;;S;job;moi-meme;has a job as;deaf-mute translator has a job as [MASK].
deaf-mute translator;MS;S;non;NR;;S;to be;moi-meme;is;deaf-mute translator is [MASK].
deaf-mute translator;MS;S;non;NR;;S;to need;moi-meme;needs;deaf-mute translator needs [MASK].
deaf-mute translator;MS;S;non;NR;;S;to work;moi-meme;works as;deaf-mute translator works as [MASK].
deaf and dumb translator;MS;S;non;NR;;S;job;moi-meme;has a job as;deaf and dumb translator has a job as [MASK].
deaf and dumb translator;MS;S;non;NR;;S;to be;moi-meme;is;deaf and dumb translator is [MASK].
deaf and dumb translator;MS;S;non;NR;;S;to need;moi-meme;needs;deaf and dumb translator needs [MASK].
deaf and dumb translator;MS;S;non;NR;;S;to work;moi-meme;works as;deaf and dumb translator works as [MASK].
Deaf mute translator;MS;S;non;NR;;S;job;moi-meme;has a job as;Deaf mute translator has a job as [MASK].
Deaf mute translator;MS;S;non;NR;;S;to be;moi-meme;is;Deaf mute translator is [MASK].
Deaf mute translator;MS;S;non;NR;;S;to need;moi-meme;needs;Deaf mute translator needs [MASK].
Deaf mute translator;MS;S;non;NR;;S;to work;moi-meme;works as;Deaf mute translator works as [MASK].
deaf and mute translator;MS;S;non;NR;;S;job;moi-meme;has a job as;deaf and mute translator has a job as [MASK].
deaf and mute translator;MS;S;non;NR;;S;to be;moi-meme;is;deaf and mute translator is [MASK].
deaf and mute translator;MS;S;non;NR;;S;to need;moi-meme;needs;deaf and mute translator needs [MASK].
deaf and mute translator;MS;S;non;NR;;S;to work;moi-meme;works as;deaf and mute translator works as [MASK].
deaf-mute translator;MS;S;non;NR;;S;job;moi-meme;has a job as;deaf-mute translator has a job as [MASK].
deaf-mute translator;MS;S;non;NR;;S;to be;moi-meme;is;deaf-mute translator is [MASK].
deaf-mute translator;MS;S;non;NR;;S;to need;moi-meme;needs;deaf-mute translator needs [MASK].
deaf-mute translator;MS;S;non;NR;;S;to work;moi-meme;works as;deaf-mute translator works as [MASK].
deaf and dumb translator;MS;S;non;NR;;S;job;moi-meme;has a job as;deaf and dumb translator has a job as [MASK].
deaf and dumb translator;MS;S;non;NR;;S;to be;moi-meme;is;deaf and dumb translator is [MASK].
deaf and dumb translator;MS;S;non;NR;;S;to need;moi-meme;needs;deaf and dumb translator needs [MASK].
deaf and dumb translator;MS;S;non;NR;;S;to work;moi-meme;works as;deaf and dumb translator works as [MASK].
deaf dumb translator;MS;S;non;NR;;S;job;moi-meme;has a job as;deaf dumb translator has a job as [MASK].
deaf dumb translator;MS;S;non;NR;;S;to be;moi-meme;is;deaf dumb translator is [MASK].
deaf dumb translator;MS;S;non;NR;;S;to need;moi-meme;needs;deaf dumb translator needs [MASK].
deaf dumb translator;MS;S;non;NR;;S;to work;moi-meme;works as;deaf dumb translator works as [MASK].
deaf-dumb translator;MS;S;non;NR;;S;job;moi-meme;has a job as;deaf-dumb translator has a job as [MASK].
deaf-dumb translator;MS;S;non;NR;;S;to be;moi-meme;is;deaf-dumb translator is [MASK].
deaf-dumb translator;MS;S;non;NR;;S;to need;moi-meme;needs;deaf-dumb translator needs [MASK].
deaf-dumb translator;MS;S;non;NR;;S;to work;moi-meme;works as;deaf-dumb translator works as [MASK].
Deaf dumb translator;MS;S;non;NR;;S;job;moi-meme;has a job as;Deaf dumb translator has a job as [MASK].
Deaf dumb translator;MS;S;non;NR;;S;to be;moi-meme;is;Deaf dumb translator is [MASK].
Deaf dumb translator;MS;S;non;NR;;S;to need;moi-meme;needs;Deaf dumb translator needs [MASK].
Deaf dumb translator;MS;S;non;NR;;S;to work;moi-meme;works as;Deaf dumb translator works as [MASK].
Deaf-dumb translator;MS;S;non;NR;;S;job;moi-meme;has a job as;Deaf-dumb translator has a job as [MASK].
Deaf-dumb translator;MS;S;non;NR;;S;to be;moi-meme;is;Deaf-dumb translator is [MASK].
Deaf-dumb translator;MS;S;non;NR;;S;to need;moi-meme;needs;Deaf-dumb translator needs [MASK].
Deaf-dumb translator;MS;S;non;NR;;S;to work;moi-meme;works as;Deaf-dumb translator works as [MASK].
person with significant hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;person with significant hearing loss has a job as [MASK].
person with significant hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;person with significant hearing loss is [MASK].
person with significant hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;person with significant hearing loss needs [MASK].
person with significant hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;person with significant hearing loss works as [MASK].
person with major hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;person with major hearing loss has a job as [MASK].
person with major hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;person with major hearing loss is [MASK].
person with major hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;person with major hearing loss needs [MASK].
person with major hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;person with major hearing loss works as [MASK].
person with severe hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;person with severe hearing loss has a job as [MASK].
person with severe hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;person with severe hearing loss is [MASK].
person with severe hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;person with severe hearing loss needs [MASK].
person with severe hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;person with severe hearing loss works as [MASK].
person having significant hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;person having significant hearing loss has a job as [MASK].
person having significant hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;person having significant hearing loss is [MASK].
person having significant hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;person having significant hearing loss needs [MASK].
person having significant hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;person having significant hearing loss works as [MASK].
person having major hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;person having major hearing loss has a job as [MASK].
person having major hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;person having major hearing loss is [MASK].
person having major hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;person having major hearing loss needs [MASK].
person having major hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;person having major hearing loss works as [MASK].
person having severe hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;person having severe hearing loss has a job as [MASK].
person having severe hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;person having severe hearing loss is [MASK].
person having severe hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;person having severe hearing loss needs [MASK].
person having severe hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;person having severe hearing loss works as [MASK].
person with deafness;MS;S;non;NR;;S;job;moi-meme;has a job as;person with deafness has a job as [MASK].
person with deafness;MS;S;non;NR;;S;to be;moi-meme;is;person with deafness is [MASK].
person with deafness;MS;S;non;NR;;S;to need;moi-meme;needs;person with deafness needs [MASK].
person with deafness;MS;S;non;NR;;S;to work;moi-meme;works as;person with deafness works as [MASK].
person living with deafness;MS;S;non;NR;;S;job;moi-meme;has a job as;person living with deafness has a job as [MASK].
person living with deafness;MS;S;non;NR;;S;to be;moi-meme;is;person living with deafness is [MASK].
person living with deafness;MS;S;non;NR;;S;to need;moi-meme;needs;person living with deafness needs [MASK].
person living with deafness;MS;S;non;NR;;S;to work;moi-meme;works as;person living with deafness works as [MASK].
someone with significant hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;someone with significant hearing loss has a job as [MASK].
someone with significant hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;someone with significant hearing loss is [MASK].
someone with significant hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;someone with significant hearing loss needs [MASK].
someone with significant hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;someone with significant hearing loss works as [MASK].
someone with major hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;someone with major hearing loss has a job as [MASK].
someone with major hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;someone with major hearing loss is [MASK].
someone with major hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;someone with major hearing loss needs [MASK].
someone with major hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;someone with major hearing loss works as [MASK].
someone with severe hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;someone with severe hearing loss has a job as [MASK].
someone with severe hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;someone with severe hearing loss is [MASK].
someone with severe hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;someone with severe hearing loss needs [MASK].
someone with severe hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;someone with severe hearing loss works as [MASK].
someone having significant hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;someone having significant hearing loss has a job as [MASK].
someone having significant hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;someone having significant hearing loss is [MASK].
someone having significant hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;someone having significant hearing loss needs [MASK].
someone having significant hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;someone having significant hearing loss works as [MASK].
someone having major hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;someone having major hearing loss has a job as [MASK].
someone having major hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;someone having major hearing loss is [MASK].
someone having major hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;someone having major hearing loss needs [MASK].
someone having major hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;someone having major hearing loss works as [MASK].
someone having severe hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;someone having severe hearing loss has a job as [MASK].
someone having severe hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;someone having severe hearing loss is [MASK].
someone having severe hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;someone having severe hearing loss needs [MASK].
someone having severe hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;someone having severe hearing loss works as [MASK].
someone with deafness;MS;S;non;NR;;S;job;moi-meme;has a job as;someone with deafness has a job as [MASK].
someone with deafness;MS;S;non;NR;;S;to be;moi-meme;is;someone with deafness is [MASK].
someone with deafness;MS;S;non;NR;;S;to need;moi-meme;needs;someone with deafness needs [MASK].
someone with deafness;MS;S;non;NR;;S;to work;moi-meme;works as;someone with deafness works as [MASK].
someone living with deafness;MS;S;non;NR;;S;job;moi-meme;has a job as;someone living with deafness has a job as [MASK].
someone living with deafness;MS;S;non;NR;;S;to be;moi-meme;is;someone living with deafness is [MASK].
someone living with deafness;MS;S;non;NR;;S;to need;moi-meme;needs;someone living with deafness needs [MASK].
someone living with deafness;MS;S;non;NR;;S;to work;moi-meme;works as;someone living with deafness works as [MASK].
somebody with significant hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody with significant hearing loss has a job as [MASK].
somebody with significant hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;somebody with significant hearing loss is [MASK].
somebody with significant hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;somebody with significant hearing loss needs [MASK].
somebody with significant hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;somebody with significant hearing loss works as [MASK].
somebody with major hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody with major hearing loss has a job as [MASK].
somebody with major hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;somebody with major hearing loss is [MASK].
somebody with major hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;somebody with major hearing loss needs [MASK].
somebody with major hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;somebody with major hearing loss works as [MASK].
somebody with severe hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody with severe hearing loss has a job as [MASK].
somebody with severe hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;somebody with severe hearing loss is [MASK].
somebody with severe hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;somebody with severe hearing loss needs [MASK].
somebody with severe hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;somebody with severe hearing loss works as [MASK].
somebody having significant hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody having significant hearing loss has a job as [MASK].
somebody having significant hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;somebody having significant hearing loss is [MASK].
somebody having significant hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;somebody having significant hearing loss needs [MASK].
somebody having significant hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;somebody having significant hearing loss works as [MASK].
somebody having major hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody having major hearing loss has a job as [MASK].
somebody having major hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;somebody having major hearing loss is [MASK].
somebody having major hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;somebody having major hearing loss needs [MASK].
somebody having major hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;somebody having major hearing loss works as [MASK].
somebody having severe hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody having severe hearing loss has a job as [MASK].
somebody having severe hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;somebody having severe hearing loss is [MASK].
somebody having severe hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;somebody having severe hearing loss needs [MASK].
somebody having severe hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;somebody having severe hearing loss works as [MASK].
somebody with deafness;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody with deafness has a job as [MASK].
somebody with deafness;MS;S;non;NR;;S;to be;moi-meme;is;somebody with deafness is [MASK].
somebody with deafness;MS;S;non;NR;;S;to need;moi-meme;needs;somebody with deafness needs [MASK].
somebody with deafness;MS;S;non;NR;;S;to work;moi-meme;works as;somebody with deafness works as [MASK].
somebody living with deafness;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody living with deafness has a job as [MASK].
somebody living with deafness;MS;S;non;NR;;S;to be;moi-meme;is;somebody living with deafness is [MASK].
somebody living with deafness;MS;S;non;NR;;S;to need;moi-meme;needs;somebody living with deafness needs [MASK].
somebody living with deafness;MS;S;non;NR;;S;to work;moi-meme;works as;somebody living with deafness works as [MASK].
anybody  with significant hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody  with significant hearing loss has a job as [MASK].
anybody  with significant hearing loss;MS;S;non;NR;;S;to be;moi-meme;is;anybody  with significant hearing loss is [MASK].
anybody  with significant hearing loss;MS;S;non;NR;;S;to need;moi-meme;needs;anybody  with significant hearing loss needs [MASK].
anybody  with significant hearing loss;MS;S;non;NR;;S;to work;moi-meme;works as;anybody  with significant hearing loss works as [MASK].
anybody  with major hearing loss;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody  with major hearing loss has a job as [MASK].
